"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"235238_at",4.38205292405394,-0.83260386179739,0.155018784582238,-5.37098690356259,7.83068968428742e-08,1.65986707481949e-05
"235343_at",5.04625231687231,-0.512179878557669,0.136841111046265,-3.74288015232867,0.000181923009731649,0.0133001782120993
"235444_at",6.72550507853381,0.534038746902964,0.119484535745296,4.46952188056679,7.839463962307e-06,0.000925103690450204
"235486_at",3.80722644657634,-0.538000555239637,0.160946302373941,-3.3427332427287,0.000829576054278574,0.0435378303639623
"235651_at",4.62944337274579,-0.726429359552872,0.142396822873486,-5.10144359188602,3.37072488113808e-07,5.85258812621922e-05
"235763_at",5.64932182679249,0.506446358412317,0.127872203927184,3.96056643162818,7.47721873389686e-05,0.00615254904337809
"235911_at",8.12115556608666,-0.536475513406905,0.110415729616059,-4.85868739238833,1.1816653501531e-06,0.000181222405100912
"236037_at",5.22088597310725,0.525694396926083,0.134021845685755,3.92245304663758,8.76519784895796e-05,0.00713494980314543
"236044_at",5.81857573051213,0.539663893673667,0.129251551259258,4.1752991621059,2.97594705557289e-05,0.00292503683911097
"236236_at",2.78783188212595,-0.741106321378589,0.19364946169837,-3.82705076935841,0.00012968777391157,0.00981096721871523
"236237_at",5.84617869882881,0.489714273297587,0.13660148627914,3.58498495614371,0.000337097635788094,0.0217097487205097
"236256_at",2.99088311450254,1.20081641468805,0.214216539592427,5.60561951459374,2.07511372482858e-08,5.01770137118981e-06
"236335_at",3.6778647225148,1.11636371125352,0.16509729241317,6.76185354063664,1.36237390608825e-11,5.65227422469077e-09
"236496_at",5.92514529424285,0.502261230323812,0.137560388440294,3.6512053798235,0.000261012403925528,0.0175713853802224
"236565_s_at",4.9105493517441,-0.703214525632951,0.144217705902956,-4.87606234775461,1.08224415000218e-06,0.000168599094577811
"236599_at",4.35924702659158,-0.504058117213311,0.150250740450872,-3.35477958844484,0.000794282432098693,0.0421911695131238
"236641_at",5.65962938978872,-0.408744215933562,0.123571692100359,-3.30774960661378,0.000940488581226841,0.0477685785315396
"236957_at",3.42952539641134,-0.768333919647526,0.178344972480406,-4.30813332701004,1.64638135973234e-05,0.00175854945562305
"237086_at",6.44917726433239,1.87529163691519,0.149682706532917,12.528445538916,5.21752907548555e-36,1.02821845490594e-31
"237128_at",2.91203724211951,0.748488977524928,0.187580696267229,3.99022390053731,6.60109511492977e-05,0.00557136453874524
"237339_at",5.27779298317868,2.03757059343505,0.20382599847376,9.99661774598085,1.57691092026543e-23,3.88452293820886e-20
"237395_at",4.64694042431362,1.61312413533712,0.179506432593056,8.9864419454767,2.55363500403844e-19,2.87568485854775e-16
"237452_at",4.91661863172788,-0.640710320526545,0.142520084919374,-4.4955791381194,6.93808471363845e-06,0.000844005157109092
"237968_at",4.43798571116297,-0.576328412840358,0.148360641258921,-3.88464492974618,0.000102479547006071,0.00808887054901234
"238017_at",4.63602704264693,1.24724563687935,0.158928575097294,7.84783753403563,4.23272036834109e-15,2.92681474732975e-12
"238029_s_at",6.06024517373161,0.490751352355332,0.126195363157558,3.88882237885885,0.000100731803144754,0.00798841708077932
"238066_at",6.78673429118798,-0.557164886777256,0.12744266035243,-4.37188681746343,1.231773799611e-05,0.00137558121012402
"238469_at",5.66578323683227,-0.638623602938575,0.132930144340167,-4.80420453997509,1.55367940657492e-06,0.000230402248464437
"238520_at",5.90234180972973,0.518396751688811,0.129916920128476,3.99021737258059,6.6012768041661e-05,0.00557136453874524
"238759_at",2.64728037351168,-0.822442609505415,0.196582936121304,-4.18369277482922,2.86811659266185e-05,0.00283318163867604
"238865_at",3.73993482162128,-0.861614550486006,0.164559593284355,-5.23588162372982,1.64199171473108e-07,2.99617877057458e-05
"238898_at",3.12006670096264,-1.05069536408264,0.182367158309069,-5.76142861370884,8.34049384550186e-09,2.14857663023928e-06
"238999_at",6.16738028453611,0.422214212123394,0.125717978335992,3.3584234944901,0.00078388416831842,0.0418734136042658
"239058_at",2.77096353071944,-0.711666048977411,0.195249509418574,-3.64490569577693,0.000267489868448023,0.017903666255516
"239262_at",3.00745228111778,0.625582181600687,0.18979162122566,3.29615278883612,0.000980186917999262,0.0493398303780625
"239594_at",3.14860607001394,0.667210869057574,0.190914948745447,3.49480684169571,0.000474404950393997,0.0284167123325669
"239606_at",7.72166629253965,-0.432762648300818,0.108777099617912,-3.97843525724561,6.93702947428317e-05,0.00579271355295332
"239660_at",5.90835574470256,0.429310113670472,0.124236479850526,3.45558819911022,0.000549093513309241,0.0318264290199565
"239723_at",6.0777606282796,0.830367474707834,0.137260973856903,6.04955255215885,1.4524867962453e-09,4.27226228262779e-07
"239808_at",4.06091903029158,0.581242234001277,0.147381975872283,3.9437809851658,8.02069142116744e-05,0.00655866248286086
"239973_at",3.93109552364716,-0.809472925116671,0.158023887457034,-5.12247191322113,3.01556025194121e-07,5.28245741200048e-05
"240067_at",3.61570497424602,0.544579848622452,0.157792154607073,3.45124794054901,0.000558000698202753,0.0320239754129817
"240242_at",2.88920257258329,0.710446320576147,0.178551959084079,3.97893321484981,6.9225181431349e-05,0.00579271355295332
"240303_at",4.18457294530854,0.803466224373671,0.149799009337552,5.36362842402492,8.15666109386591e-08,1.69958715810549e-05
"240304_s_at",5.89126840576171,1.77043507178176,0.155263865077506,11.4027502207161,4.05115553017286e-30,2.66120406777055e-26
"240655_at",7.0177345606988,0.641706541149017,0.117356491284219,5.46801062409839,4.55114609919057e-08,9.96549290852762e-06
"240666_at",4.79338725616764,0.715166597763983,0.144076547015582,4.96379606936747,6.91285290756025e-07,0.000113055263277419
"240815_at",5.26043527134512,0.477000545589298,0.138034505684061,3.45566163493263,0.000548943952358722,0.0318264290199565
"241031_at",2.89502721359488,1.2255261177919,0.17587063638779,6.96833845014154,3.20705960147145e-12,1.42025895654377e-09
"241310_at",3.64982707663636,0.711125222790813,0.1699213817636,4.18502495336432,2.85134776980785e-05,0.00282369399495494
"241457_at",7.93610831819019,0.43311308004112,0.112189057246118,3.86056439614216,0.000113125421261796,0.0087770184126229
"241505_at",3.90349639575804,1.27355421566282,0.177174266238777,7.1881444337207,6.56777657942763e-13,3.45149794802081e-10
"241797_at",4.57282824988039,-0.518995530211594,0.150417261542946,-3.45037215069505,0.000559814255329183,0.0320239754129817
"242019_at",2.478082363081,0.63797066149049,0.191461337602243,3.33211221377687,0.000861894955764276,0.0449943414390638
"242055_at",6.35318830325252,0.601007355050127,0.122912483977811,4.88971775363866,1.00980662037294e-06,0.000157938564029282
"242093_at",3.57100468198233,0.837001633505795,0.185308123060435,4.51681027082025,6.27781062333309e-06,0.000775659191725876
"242098_at",3.80170555415672,0.565958104573313,0.153793761397455,3.67998090059509,0.000233251423126268,0.0160639347861426
"242103_at",4.06112192900372,0.697250844828199,0.14797979445116,4.71179763030636,2.45541152407219e-06,0.000341970282013362
"242196_at",2.87234109630251,0.738798827998349,0.183815610163554,4.01923877597222,5.83864763652417e-05,0.00510253787019875
"242216_at",4.9844398454672,0.477243837582418,0.13721426072109,3.47809210991918,0.000504996361252179,0.0297517587180768
"242260_at",3.32829672908188,-0.745054436648894,0.169401561228344,-4.39815566778988,1.09174664919136e-05,0.00123295422439049
"242335_at",3.64380594024781,-0.597926304469737,0.164160554408514,-3.64232629832497,0.00027018528939687,0.0180492932140479
"242350_s_at",5.66599764799272,0.555597933508031,0.123006740245856,4.51680885451924,6.27785259452363e-06,0.000775659191725876
"242457_at",4.61852239786763,-0.477744110279416,0.140951848610842,-3.38941358334671,0.000700422817836263,0.0380778826788945
"242473_at",3.27794611601199,0.890244768515585,0.167231230558852,5.32343609229312,1.0182523716343e-07,2.04376589805984e-05
"242600_at",3.70611941679125,-0.77117373381308,0.16343644123941,-4.71849318282343,2.37597928924608e-06,0.00033445302752266
"242710_at",4.38178995667478,-0.607677530046959,0.150744133657056,-4.03118526276737,5.54962764660822e-05,0.00490432789379858
"242828_at",4.18984055949131,-0.536230745119194,0.156524906266271,-3.42584932909648,0.000612880258588869,0.0344103454587203
"242874_at",6.42103448893638,0.582249464258427,0.120546941239015,4.83006419137561,1.36489041345078e-06,0.00020532744563263
"242888_at",4.30257927590359,-0.631292255843335,0.150642460481866,-4.19066612311028,2.78136686890875e-05,0.00276132981791359
"243198_at",4.10008661082179,0.58906300017734,0.153706905677243,3.83237823689111,0.000126910417647165,0.00969992193010697
"243209_at",3.52538420366458,-0.705139532268168,0.164155583625954,-4.29555618330294,1.74255896304304e-05,0.00184131954341497
"243291_at",3.78507907879395,0.589056831399881,0.159936720895675,3.683061826584,0.000230449238564536,0.0159629636006725
"243349_at",4.07269352141516,0.742107102467933,0.15406141952514,4.81695615135388,1.4576470456135e-06,0.000218447531010687
"243444_at",5.24325324977085,0.4395890525941,0.130687990654439,3.3636530058561,0.000769181860965661,0.0412469848545586
"243634_at",6.17298052005763,0.587662384783192,0.127308666516466,4.616043831605,3.91124373644769e-06,0.000520803245366044
"243729_at",6.07166904463364,0.59584588170884,0.126168685527042,4.72261305743041,2.32833579421018e-06,0.000328921243702509
"243754_at",2.75415650418482,-0.697667117875527,0.185823961916547,-3.75445185152626,0.000173721233496061,0.0128221885711868
"244008_at",2.91200813986387,0.664627780149905,0.180118134451834,3.6899548297711,0.000224293874600056,0.0156743240664656
"244231_at",2.65273698116009,-0.836370315215007,0.192955853725489,-4.33451641433422,1.46080888838466e-05,0.00159286995446099
"244384_at",4.95079432024004,-0.650607161322192,0.141412905870621,-4.60076226647542,4.20947641650488e-06,0.000551203666046921
"244689_at",5.49106498137496,-0.444674865176557,0.132983585326508,-3.34383273006792,0.000826295416358502,0.043423476720472
"244845_at",6.13908744910885,0.430852302103023,0.127489328009829,3.37951661389106,0.000726134184748191,0.0392590572807479
"32094_at",3.23812565250998,-0.726448720046668,0.180246327954773,-4.03031078796206,5.57031531888752e-05,0.00491159749392915
"39763_at",3.14855001384759,0.98322346108747,0.185374016532124,5.30399825974037,1.13293392721368e-07,2.19967772449261e-05
"51158_at",5.28279556128786,0.483068241850628,0.139104876456282,3.47269092325779,0.000515268373888707,0.0302664496102079
"55616_at",8.22308520997914,0.906543073113268,0.108075581698065,8.38804713210717,4.94284059133972e-17,4.32926931260141e-14
"60474_at",5.50742843495126,-0.504048841382516,0.132958900255571,-3.79101241371315,0.000150034454238872,0.0112423155501348
